Gallery|Galéria
Games|Hry
Gemini|Blíženci
Gravity|Gravitácia
Grayscale anaglyph (red/cyan)|Anaglyf v stupňoch šedi (červená/modrozelená)
Green|Zelená
G-Sensor|G-Senzor
Half an hour ago|Pred pol hodinou
Hectopascals|HektoPascaly
Hide Duplicates|Skryť duplikáty
Hide SIM Contacts|Skryť SIM kontakty
Home|Hlavná
Home Settings|Nastavenia hlavnej obrazovky
Home settings|Nastavenia hlavnej obrazovky
hpa|hPa
Humidity:|Vlhkosť:
in %u days|za %u dní
in Home Settings|v nastaveniach hlavného panela
inch|palec
Inches|Palce
Increase Counter|Zvýšiť počítadlo
Interface mode|Režim rozhrania
Invisible|Neviditeľný
January|Január
July|Júl
June|Jún
Kilometers per hour|Kilometre za hodinu
Knots|Uzly
knots|uzly
kph|km/h
kts|uzl
Landscape|Na šírku
Landscape orientation required to enable left-to-right stereo mode|Na zapnutie stereoskopického režimu zprava doľava sa vyžaduje orientácia na šírku
Large|Veľké
Last Call|Posledný hovor
Last Message|Posledná správa
Last Quarter|Posledná štvrť
Last updated|Posledná aktualizácia
Left-to-right (HTC EVO 3D)|Zľava doprava (HTC EVO 3D)
Legal information|Právne informácie
Legal notices|Právne upozornenia
Leo|Lev
Libra|Váhy
Lifestyle|Životný štýl
Live wallpapers can cause performance degradation of your 3D home screen. Switching between live and static wallpapers can take up to a minute. Static wallpapers are recommended for the best experience.|Animované pozadia môžu spôsobiť zhoršenie výkonu vašej hlavnej 3D obrazovky. Prepínanie medzi animovaným a statickým pozadím môže trvať až jednu minútu. Pre najsvižnejšie fungovanie vášho telefónu odporúčame používať statické pozadie.
Loading failed|Nahrávanie zlyhalo
Loading image for wallpaper|Nahrávanie obrázka pozadia
Loading RSS feed %s...|Narhávanie RSS %s...
Loading skin failed!|Nahrávanie skinu zlyhalo!
Loading skins catalog failed!|Nahrávanie katalógu skinov zlyhalo!
Loading...|Nahrávanie...
Logging In...|Prihlasovanie...
Lunar Calendar|Lunárny kalendár
Lunar day %d|Lunárny deň %d
Manage apps|Spravovať aplikácie
Manage Apps|Spravovať aplikácie
Manage panels|Spravovať panely
Manage Panels|Správa panelov
March|Marec
May|Máj
Medium|Stredná
Messaging|Správy
Meters per second|Metre za sekundu
Miles per hour|Míle za hodinu
Millimetres|Milimetre
Misc|Rôzne
Miscellaneous|Rôzne
mm|mm
Mobile|Mobilné
Mode|Režim
Monday|Pondelok
Moon|Mesiac
Moon Calendar|Mesačný kalendár
Moon in %s,|Mesiac v %s,
Morning|Ráno
mph|míľ/h
mps|m/s
Multimedia|Multimédiá
Music|Hudba
Music albums|Hudobné albumy
N|S
N/A|N/A
nd|.
NE|SV
Network Status|Stav siete
Never|Nikdy
New|Nový
New Channel|Nový kanál
New channel|Nový kanál
New Contact|Nový kontakt
New Folder|Nový priečinok
New Moon|Nov
New update available|Je dostupná nová aktualizácia
News|Noviny
News Panel|Panel správy
News Panel Settings|Nastavenia panela správ
next|Ďalší
Next Alarm|Ďalšie budenie
Night|Noc
No|Nie
no|Nie
No Alarms|Budenie nenastavené
No birthdays|Žiadne narodeniny
No calls|Žiadne volania
No Cities|Žiadne mestá
No conditions|Žiadne podmienky
No Contacts.|Žiadne kontakty
No Countries|Žiadne krajiny
No deals loaded|Žiadne ponuky neboli stiahnuté
No Images|Žiadne obrázky
No messages|Žiadne správy
No news|Žiadne novinky
No rise/set info|Informácie o východe/západe nie sú k dispozícii
No RSS feed found at|Žiadny RSS kanál nebol nájdený v
No rss loaded|RSS neboli stiahnuté
No SIM|SIM nenájdená
No text messages|Žiadne textové správy
No title|Bez názvu
No upcoming events|Žiadne nadchádzajúce udalosti
No upcoming events in a week|Žiadne udalosti počas nadchádzajúceho týždňa
No updates|Žiadne aktualizácie
No weather forecast|Žiadne predpovede počasia
Normal|Normálny
north|severný
north east|severovýchodný
north west|severozápadný
Not available|Nedostupné
Not connected|Nepripojené
Notes|Poznámky
Note's default color|Predvolená farba poznámky
Note's font|Font poznámky
Notes Panel|Panel poznámok
Notes Panel Settings|Nastavenia panela poznámok
November|November
NW|SZ
October|Október
Off|Vypnutá
Offer|Ponuka
On|Zapnuté
One Touch Share|One Touch Share
Only on free connections|Len na bezplatných pripojeniach
Open Contact|Otvoriť kontakt
Open in Browser|Otvoriť v prehliadači
OpenGL 2.0 is required to run SPB Shell 3D|SPB Shell 3D vyžaduje OpenGl 2.0.
Optimized anaglyph (red/cyan)|Optimalizovaný anaglyf (červená/modrozelená)
Other (assistant)|Ďaľšie (asistent)
Page|Strana
Pages: %d, images: %d|Stránky: %d, obrázky: %d
Panel Name|Názov panelu
Panels|Panely
Panels Settings|Nastavenia panelov
Parsing skins catalog failed!|Parsovanie katalógu skinov zlyhalo!
Partly cloudy|Polooblačno
Partly cloudy, rain|Polooblačno, dážď
Partly cloudy, snow|Polooblačno, sneženie
Partly cloudy, thunder|Polooblačno, búrka
People|Ľudia
Performance Warning|Upozornenie o dopade na výkon
Performance Warning dialog|Dialóg upozornenia na dopad na výkon
Personal|Osobné
Phone|Telefón
Photo folder for gallery widgets|Priečinok obrázkov pre widgety galérie
Picture Gallery|Galéria obrázkov
Picture of the Day|Obrázok dňa
Picture Panel Settings|Nastavenia panela Obrázky
Pictures|Obrázky
Pictures Of The Day|Obrázky dňa
Pictures Panel|Panel obrázkov
Pictures Panel Settings|Nastavenia panela obrázkov
Pictures Settings|Nastavenie obrázkov
Pisces|Ryby
Please Log In|Prosím, prihláste sa
Please wait...|Čakajte prosím.
Portrait|Na výšku
Pressure:|Tlak:
Problem loading widget|Problém pri nahrávaní widgetu
Productivity|Produktivita
Program|Program
Pulkovo|Pulkovo
Purchase|Kúpiť
Purple|Purpurová
Quick Setting|Rýchle nastavenia
Radio off|Rádio vypnuté
rd_loc|.
Reading appointments...|Čítanie schôdzok...
Recycle Bin|Kôš
Red|Červená
Reduced|Redukované
Reload skin list|Obnoviť zoznam skinov
Remove All|Odstrániť všetko
Rename|Premenovať
Rename Panel|Premenovať panel
Requesting images|Žiadam o obrázky
Retry|Skúsiť znova
Rise: %s|Východ: %s
RSS Feed|RSS kanál
RSS Panel|Panel RSS
RSS Panel Settings|Nastavenia RSS panela
S|J
Safe mode|Bezpečný režim
Sagittarius|Strelec
Saint-Petersburg|Petrohrad
Save as New|Uložiť ako nový
Save to Existing|Uložiť k existujúcim
Scorpio|Škorpión
Screen orientation|Orientácia obrazovky
Screen orientation will be changed to Landscape|Orientácia obrazovky bude zmenená na orientáciu na šírku
SE|JV
Searching|Vyhľadávanie
Select Channel|Zvoliť kanál
Select cities|Zvoliť mestá
Select Contact Action|Zvoliť akciu kontaktu
Select Contact Size|Zvoliť veľkosť kontaktu
Select e-mail address|Vyberte e-mailovú adresu:
Select phone number:|Vyberte telefónne číslo:
Select shortcut|Zvoliť odkaz
Select Skin|Zvoliť skin
Select wallpaper from|Zvoliť pozadie z
Selected cities|Zvolené mestá
Selected City|Vybrané mesto
Selected city|Vybrané mesto
Send Email|Poslať Email
Send E-mail|Poslať e-mail
Send E-Mail|Poslať e-mail
Send Message|Poslať správu
Send MMS|Poslať MMS
Send SMS|Poslať SMS
September|September
Serial number:|Sériové číslo:
Set as Home|Nastaviť ako domácu
Set as Wallpaper|Nastaviť ako pozadie plochy
Set wallpaper|Nastaviť ako pozadie
Set: %s|Západ: %s
Settings|Nastavenia
Show all|Zobraziť všetko
Show all day events|Zobraziť celodenné udalosti
Show all day events in calendar widgets|Zobraziť celodenné udalosti v kalendárových widgetoch
Show full news|Zobraziť celé správy
Show images in news|Zobrazovať obrázky v správach
Silent|Tichý
Skin loading|Nahrávanie skinu
Small|Malé
Smartphone|Smartphone
Smog|Smog
Social|Sociálne
Social Network|Sociálna sieť
Sound Profile|Zvukový profil
south|južný
south east|juhovýchodný
south west|juhozápadný
SPB Shell 3D is loading...|SPB Shell 3D sa nahráva...
SPB Wallpapers|Pozadia SPB
SPB Widget|SPB Widget
st|.
Standard Edition [Beta]|Štandardná edícia [Beta]
Stereoscopic 3D mode|Stereoskopický 3D režim
Stereoscopic 3D mode will be disabled|Stereoskopický 3D režim bude vypnutý
Stereoscopic 3D Settings|Nastavenia stereoskopického 3D
Sun in %s,|Slnko v %s,
Sunday|Nedeľa
SW|JZ
Switching the interface mode can take up to a minute. Screen orientation will be changed to '%s'.|Zmena režimu rozhrania môže trvať až jednu minútu. Orientácia obrazovky sa zmení na '%s'.
System|Systém
Tablet|Tablet
Tap here to download|Pre stiahnutie tapnite sem
Taurus|Býk
Temperatur scale|Teplotná stupnica
Temperature scale|Teplotná stupnica
Test Battery|Test batérie
th|.
Thank you for your support. Your copy is now registered.|Ďakujeme za vašu podporu. Vaša kópia je teraz registrovaná.
The experimental features below are not ready to be shipped in the core of SPB Shell 3D. They may contain severe defects and cause system instability. Use them at your own risk.|Experimentálne nastavenia nižšie nie sú pripravené k začleneniu do jadra SPB Shell 3D. Môžu obsahovať závažné chyby a spôsobiť nestabilitu systému. Používajte ich na vlastné riziko.
The maximum number of panels is reached|Bol dosiahnutý maximálny počet panelov.
The name cannot be changed.|Názov a nedá zmeniť.
The previous launch of SPB Shell 3D was unsuccessful. Please tap "Retry" to launch it again or "Home" to activate a different Home screen.|Predchádzajúce spustenie  SPB Shell 3D bolo neúspešné. Prosím, tapnite na "Skúsiť znova" pre opakované spustenie, alebo na "Domáca" pre aktiváciu inej domácej obrazovky.
Time|Čas
Time Panel|Panel Čas
Time Panel Settings|Nastavenie panela času
Today|Dnes
Toggle|Prepnúť
Tomorrow|Zajtra
Tools|Nástroje
Travel|Cestovanie
Unfortunately, we could not locate your purchase in Android Market. Please uninstall this copy before installing a new one.|Bohužiaľ sa nám nepodarilo lokalizovať váš nákup v službe Android Market. Prosím odinštalujte túto kópiu pred inštalovaním novej.
Unfortunately, we could not locate your purchase. Please uninstall this copy before installing a new one.|Váš nákup sa nám bohužiaľ nepodarilo lokalizovať. Prosím, odinštalujte túto verziu Shell 3D pred inštaláciou novej.
Uninstall|Odinštalovať
Uninstall apps|Odinštalovať aplikácie
Unknown|Neznámy
Unknown location|Neznáma lokalita
Upcoming events|Nadchádzajúce udalosti
Update|Aktualizovať
Update deals list automatically|Obnovovať zoznam ponúk automaticky
Update Now|Aktualizovať teraz
Update pictures page automatically|Automaticky aktualizovať stránku obrázkov
Update weather forecasts automatically|Automaticky aktualizovať predpovede počasia
Updated|Aktualizované
Updated:|Aktualizované:
Updating image|Aktualizácia obrázka
Updating...|Aktualizácia...
Use 3D in application list|Použiť 3D v zozname aplikácií
Use 3D in edit mode|Použiť 3D v režime úprav
Use cellular connection for updating deals list|Použiť mobilné pripojenie na automatické obnovovanie zoznamu ponúk
Use cellular connection for updating deals list automatically|Použiť mobilné pripojenie pre automatické aktualizácie ponuky dňa
Use cellular connection for updating pictures automatically|Použiť mobilné pripojenie na automatické aktualizovanie obrázkov
Use cellular connection for updating weather automatically|Použiť mobilné pripojenie pre automatické aktualizácie počasia
Use new color every time|Použiť vždy inú farbu
Use previous note's color|Použiť farbu predchádzajúcej poznámky
Value|Hodnota
variable|premenlivý
Version %s, Build %s|Verzia %s, Build %s
Vibro|Vibrácie
Video Call|Videohovor
View Duplicates|Zobraziť duplikáty
View SIM Contacts|Zobraziť SIM kontakty
Virgo|Panna
W|Z
Wallpaper|Pozadie plochy
Wallpapers|Pozadia
Waning Crescent|Ubúdajúci kosáčik
Waning Gibbous|Ubúdajúci mesiac
Waxing Crescent|Rastúci kosáčik
Waxing Gibbous|Dorastajúci mesiac
Weather|Počasie
Weather and Clock|Počasie a hodiny
Weather Forecast|Predpoveď počasia
Weather Panel Settings|Nastavenia panelu počasie
Weather Settings|Nastavenia počasia
Welcome to notes panel|Vitajte v paneli poznámok
west|Západný
Widget is too big to be added.|Widget sa nedá pridať, pretože je príliš veľký.
Widgets|Widgety
Widgets Settings|Nastavenia Widgetov
Wind direction:|Smer vetra:
Wind speed scale|Stupnica rýchlosti vetra
Wind speed:|Rýchlosť vetra:
Wind:|Vietor:
Work|Práca
World Time|Svetový čas
Wrong serial number. Please check it again.|Zlé sériové číslo. Prosím, skontrolujte ho.
Yandex.Search|Yandex.Search
Yellow|Žltá
Yes|Áno
Yesterday|Včera
You save|Ušetríte
Your video system isn't compatible with Shell 3D.|Vaša grafická karta nie je kompatibilná so Shell 3D.
